filename,RawCellIntDen,RawCellMean,CellVolume_um3,ItemName,RawMitoIntDen,RawMitoMean,MitoVolume_um3,ExtracellularBackground,CellIntDenCorr,MitoIntDenCorr,FractionInMito,MitoMeanCorr,MitoThresh,Temp
GTY030 I 25C 12 02 m-25.csv,100000000,603.95,197.41,GTY030 I 25C 12,1233683.55,730.8636237870118,2.0095,538.55,10842877.29906779,324560.5332997398,0.029933063369410602,192.3136237870118,-25,25
GTY030 I 25C 12 02 m-35.csv,100000000,603.95,197.41,GTY030 I 25C 12,1393006.25,728.1795020856201,2.2775,538.55,10842877.29906779,362712.0105820105,0.0334516383961289,189.62950208562017,-35,25
GTY030 I 25C 12 02 m-50.csv,100000000,603.95,197.41,GTY030 I 25C 12,1742254.84,722.9419728128269,2.8689999999999998,538.55,10842877.29906779,444293.7515747042,0.040975632142669555,184.3919728128269,-50,25
GTY030 I 25C 12 03 m-25.csv,132000000,614.73,255.17,GTY030 I 25C 12,1464517.6,786.9523139377537,2.217,538.55,16325565.29772404,462507.709750567,0.02833027226414301,248.40231393775377,-25,25
GTY030 I 25C 12 03 m-35.csv,132000000,614.73,255.17,GTY030 I 25C 12,1650868.61,779.508429817605,2.5220000000000002,538.55,16325565.29772404,510369.6649029982,0.03126199035656972,240.95842981760507,-35,25
GTY030 I 25C 12 03 m-50.csv,132000000,614.73,255.17,GTY030 I 25C 12,2045021.38,769.66738456673,3.162,538.55,16325565.29772404,613750.8776350049,0.037594464047169526,231.11738456673004,-50,25
GTY030 I 25C 12 04 m-25.csv,134000000,616.76,258.22,GTY030 I 25C 12,1739437.86,832.6620327789634,2.4833,538.55,16960935.75207862,613394.1471403375,0.036165112356207355,294.11203277896345,-25,25
GTY030 I 25C 12 04 m-35.csv,134000000,616.76,258.22,GTY030 I 25C 12,1931994.32,818.9960314977424,2.8129000000000004,538.55,16960935.75207862,662523.424876123,0.0390617259896718,280.4460314977424,-35,25
GTY030 I 25C 12 04 m-50.csv,134000000,616.76,258.22,GTY030 I 25C 12,2254772.77,798.4307142857143,3.3600000000000003,538.55,16960935.75207862,733349.4583018394,0.04323755888362262,259.88071428571436,-50,25
GTY030 I 25C 12 05 m-25.csv,130000000,604.44,256.22,GTY030 I 25C 12,1532287.73,745.9955600506723,2.4471,538.55,14178496.514655268,426337.4737549344,0.030069300599979747,207.44556005067238,-25,25
GTY030 I 25C 12 05 m-35.csv,130000000,604.44,256.22,GTY030 I 25C 12,1780713.23,745.0727959255356,2.847,538.55,14178496.514655268,493802.3011673805,0.034827550344070216,206.52279592553566,-35,25
GTY030 I 25C 12 05 m-50.csv,130000000,604.44,256.22,GTY030 I 25C 12,2274996.46,743.4731092206366,3.644,538.55,14178496.514655268,627143.537414966,0.044232019718503574,204.92310922063666,-50,25
GTY030 I 25C 13 01 m-25.csv,127000000,605.49,249.5,GTY030 I 25C 13,3292994.15,1031.7054036287143,3.803,524.24,17025174.26723776,1620803.6701100196,0.09520041584707879,507.4654036287143,-25,25
GTY030 I 25C 13 01 m-35.csv,127000000,605.49,249.5,GTY030 I 25C 13,3754231.39,1021.5913864778437,4.378,524.24,17025174.26723776,1828675.8797346095,0.10741011228611065,497.3513864778437,-35,25
GTY030 I 25C 13 01 m-50.csv,127000000,605.49,249.5,GTY030 I 25C 13,4686101.22,1023.511475770925,5.448,524.24,17025174.26723776,2284396.573444192,0.13417757360875593,499.271475770925,-50,25
GTY030 I 25C 13 02 m-25.csv,129000000,615.33,250.35,GTY030 I 25C 13,3038166.96,999.4604904639673,3.6231,524.24,19152079.868984636,1446016.0905349792,0.07550177841920419,475.2204904639673,-25,25
GTY030 I 25C 13 02 m-35.csv,129000000,615.33,250.35,GTY030 I 25C 13,3476060.67,1000.3179404945906,4.1408,524.24,19152079.868984636,1655617.314184934,0.08644582340459443,476.0779404945906,-35,25
GTY030 I 25C 13 02 m-50.csv,129000000,615.33,250.35,GTY030 I 25C 13,4342761.3,988.7836683225066,5.234,524.24,19152079.868984636,2042010.2124800533,0.10662080705850316,464.5436683225066,-50,25
GTY030 I 25C 13 03 m-25.csv,110000000,586.67,222.92,GTY030 I 25C 13,2058628.3800000001,758.2348343140291,3.229,524.24,11687994.960947331,634558.9317208363,0.05429151311589925,233.99483431402905,-25,25
GTY030 I 25C 13 03 m-35.csv,110000000,586.67,222.92,GTY030 I 25C 13,2358031.64,752.6475917492633,3.733,524.24,11687994.960947331,716087.6291257241,0.06126693513458565,228.40759174926325,-35,25
GTY030 I 25C 13 03 m-50.csv,110000000,586.67,222.92,GTY030 I 25C 13,2999081.29,749.7729872036921,4.7669999999999995,524.24,11687994.960947331,902927.4796338287,0.07725255551963765,225.53298720369207,-50,25
GTY030 I 25C 13 04 m-25.csv,146000000,581.1,299.13,GTY030 I 25C 13,3081544.88,738.304986397985,4.9624999999999995,524.24,14284481.229528852,892162.1693121695,0.06245674273895881,214.06498639798497,-25,25
GTY030 I 25C 13 04 m-35.csv,146000000,581.1,299.13,GTY030 I 25C 13,3512946.82,734.654753746947,5.6913,524.24,14284481.229528852,1005739.0509784155,0.0704078107435469,210.41475374694699,-35,25
GTY030 I 25C 13 04 m-50.csv,146000000,581.1,299.13,GTY030 I 25C 13,4319308.38,724.0157100633357,7.1049999999999995,524.24,14284481.229528852,1192077.2822709333,0.08345261288220068,199.77571006333574,-50,25
GTY030 I 25C 13 05 m-25.csv,109000000,586.21,220.84,GTY030 I 25C 13,1638658.62,720.298334564254,2.708,524.24,11493621.231208537,445893.98673049454,0.038794908737705934,196.05833456425398,-25,25
GTY030 I 25C 13 05 m-35.csv,109000000,586.21,220.84,GTY030 I 25C 13,1867609.18,718.8751326002587,3.092,524.24,11493621.231208537,505426.91693961516,0.04397455830258557,194.63513260025866,-35,25
GTY030 I 25C 13 05 m-50.csv,109000000,586.21,220.84,GTY030 I 25C 13,2294669.09,710.201949064449,3.848,524.24,11493621.231208537,600975.5437977656,0.05228774567287302,185.96194906444896,-50,25
GTY030 I 25C 13 06 m-25.csv,128000000,581.4,262.05,GTY030 I 25C 13,2908261.73,930.9139703903095,3.715,524.24,12579808.515998984,1268828.2522885692,0.10086228662979052,406.6739703903095,-25,25
GTY030 I 25C 13 06 m-35.csv,128000000,581.4,262.05,GTY030 I 25C 13,3129669.99,911.4013447432765,4.09,524.24,12579808.515998984,1329881.498278324,0.10571555970720718,387.16134474327646,-35,25
GTY030 I 25C 13 06 m-50.csv,128000000,581.4,262.05,GTY030 I 25C 13,3636494.16,869.9941872614024,4.977,524.24,12579808.515998984,1445215.9150079782,0.11488377690089277,345.7541872614024,-50,25
GTY030 I 25C 14 01 m-25.csv,206000000,593.45,413.15,GTY030 I 25C 14,4600097.31,792.604024902273,6.907,518.28,26082544.301671308,1591295.9099689254,0.06100999548065405,274.324024902273,-25,25
GTY030 I 25C 14 01 m-35.csv,206000000,593.45,413.15,GTY030 I 25C 14,5307714.32,791.9910895428928,7.984999999999999,518.28,26082544.301671308,1835544.6796002346,0.07037444884096745,273.71108954289286,-35,25
GTY030 I 25C 14 01 m-50.csv,206000000,593.45,413.15,GTY030 I 25C 14,6732263.52,796.653533737454,10.063,518.28,26082544.301671308,2352626.9169396157,0.0901992876817951,278.37353373745407,-50,25
GTY030 I 25C 14 02 m-25.csv,90749888,545.43,198.11,GTY030 I 25C 14,1410485.35,723.3135243429556,2.321,518.28,4517247.417485509,399666.4231124548,0.08847565479044008,205.03352434295562,-25,25
GTY030 I 25C 14 02 m-35.csv,90749888,545.43,198.11,GTY030 I 25C 14,1649198.9000000001,714.8565114587122,2.7489999999999997,518.28,4517247.417485509,453841.29503653315,0.10046854933820747,196.57651145871228,-35,25
GTY030 I 25C 14 02 m-50.csv,90749888,545.43,198.11,GTY030 I 25C 14,2109219.7800000003,699.3173690078038,3.588,518.28,4517247.417485509,545529.5876375242,0.12076593049250976,181.03736900780382,-50,25
GTY030 I 25C 14 03 m-25.csv,129000000,584.08,263.67,GTY030 I 25C 14,2693683.5,797.42,4.02,518.28,14570828.924162274,942422.7765180144,0.06467873457461497,279.14,-25,25
GTY030 I 25C 14 03 m-35.csv,129000000,584.08,263.67,GTY030 I 25C 14,2970565,780.29,4.53,518.28,14570828.924162274,996813.0511463844,0.06841155409445551,262.01,-35,25
GTY030 I 25C 14 03 m-50.csv,129000000,584.08,263.67,GTY030 I 25C 14,3463250.5,750.27,5.5,518.28,14570828.924162274,1071592.3406399598,0.07354367731701093,231.99,-50,25
GTY030 I 25C 14 04 m-25.csv,136000000,576.21,280.65,GTY030 I 25C 14,1365953.8299999998,757.1819085394308,2.1430000000000002,518.28,13654198.790627375,429971.2690014279,0.03149004021360611,238.9019085394308,-25,25
GTY030 I 25C 14 04 m-35.csv,136000000,576.21,280.65,GTY030 I 25C 14,1539437.18,754.2584921939194,2.434,518.28,13654198.790627375,482381.4982783237,0.03532843674499919,235.97849219391946,-35,25
GTY030 I 25C 14 04 m-50.csv,136000000,576.21,280.65,GTY030 I 25C 14,1929309.9999999998,742.0438788231114,3.0963000000000003,518.28,13654198.790627375,581876.2895775593,0.042615191011938065,223.76387882311144,-50,25
GTY030 I 25C 15 01 m-25.csv,158000000,598.08,313.96,GTY030 I 25C 15,3226197.22,789.1787870065789,4.864,527.43,18628767.951625116,1069241.7065591668,0.05739733885438674,261.74878700657894,-25,25
GTY030 I 25C 15 01 m-35.csv,158000000,598.08,313.96,GTY030 I 25C 15,3678510.81,784.5195381310418,5.586,527.43,18628767.951625116,1206099.067775258,0.06474389884007556,257.0895381310419,-35,25
GTY030 I 25C 15 01 m-50.csv,158000000,598.08,313.96,GTY030 I 25C 15,4649931.85,775.6440036383991,7.146,527.43,18628767.951625116,1489659.2508608385,0.07996552722805725,248.21400363839916,-50,25
GTY030 I 25C 15 02 m-25.csv,153000000,619.86,294.23,GTY030 I 25C 15,3549509.31,828.4603203670301,5.1004,527.43,22840076.341647785,1289472.6177878564,0.05645658090190202,301.0303203670302,-25,25
GTY030 I 25C 15 02 m-35.csv,153000000,619.86,294.23,GTY030 I 25C 15,4019488.23,829.2280797227036,5.77,527.43,22840076.341647785,1462479.9865625259,0.06403130903270073,301.7980797227036,-35,25
GTY030 I 25C 15 02 m-50.csv,153000000,619.86,294.23,GTY030 I 25C 15,5080148.33,821.5367897881586,7.364,527.43,22840076.341647785,1818932.0567733266,0.07963773980284782,294.1067897881586,-50,25
GTY030 I 25C 15 03 m-25.csv,139000000,600.02,276.3,GTY030 I 25C 15,2767043.05,981.8905126676601,3.355,527.43,16844391.53439154,1280519.8790627362,0.07602054823104012,454.46051266766017,-25,25
GTY030 I 25C 15 03 m-35.csv,139000000,600.02,276.3,GTY030 I 25C 15,3266347.3,979.9546444780635,3.9659999999999997,527.43,16844391.53439154,1507275.3338372386,0.089482325957563,452.5246444780636,-35,25
GTY030 I 25C 15 03 m-50.csv,139000000,600.02,276.3,GTY030 I 25C 15,4345568.36,999.9406222222223,5.175000000000001,527.43,16844391.53439154,2053617.5946921986,0.12191699477534022,472.5106222222223,-50,25
GTY030 I 25C 16 01 m-25.csv,117000000,618.51,225.97,GTY030 I 25C 16,2981481.39,911.1219301399768,3.8935,529.97,16803043.41983706,1246338.3219954644,0.07417336793429236,381.1519301399768,-25,25
GTY030 I 25C 16 01 m-35.csv,117000000,618.51,225.97,GTY030 I 25C 16,3696704.99,978.2313000533903,4.4952000000000005,529.97,16803043.41983706,1692302.1718316958,0.10071402718830241,448.2613000533903,-35,25
GTY030 I 25C 16 01 m-50.csv,117000000,618.51,225.97,GTY030 I 25C 16,5078999.61,1044.208233465723,5.7909999999999995,529.97,16803043.41983706,2501010.842361637,0.1488427292527873,514.2382334657229,-50,25
GTY030 I 25C 16 02 m-25.csv,109000000,598.89,217.64,GTY030 I 25C 16,1599279.76,768.5082654296087,2.479,529.97,12597420.676912732,496629.1761148904,0.03942308420525018,238.5382654296087,-25,25
GTY030 I 25C 16 02 m-35.csv,109000000,598.89,217.64,GTY030 I 25C 16,1866188.13,769.2601384083046,2.89,529.97,12597420.676912732,580791.5511883767,0.04610400542174417,239.29013840830453,-35,25
GTY030 I 25C 16 02 m-50.csv,109000000,598.89,217.64,GTY030 I 25C 16,2379497.25,765.6123783783784,3.7,529.97,12597420.676912732,732238.8510959939,0.058126093418311146,235.64237837837834,-50,25
GTY030 I 25C 16 03 m-25.csv,119000000,623.34,226.82,GTY030 I 25C 16,3076386.94,752.1602384868422,4.864,529.97,17786330.22591753,907645.3514739232,0.05103050151128639,222.1902384868422,-25,25
GTY030 I 25C 16 03 m-35.csv,119000000,623.34,226.82,GTY030 I 25C 16,3476957.81,752.886773255814,5.5040000000000004,529.97,17786330.22591753,1030430.7718148987,0.05793386037066804,222.91677325581395,-35,25
GTY030 I 25C 16 03 m-50.csv,119000000,623.34,226.82,GTY030 I 25C 16,4320700.07,752.7176974839088,6.836,529.97,17786330.22591753,1278830.3183001596,0.07189961628153621,222.74769748390872,-50,25
GTY030 I 25C 16 04 m-25.csv,72776576,592,146.38,GTY030 I 25C 16,1154191.63,702.92,1.96,529.97,7625725.539598552,284691.35802469123,0.037333019205367114,172.94999999999993,-25,25
GTY030 I 25C 16 04 m-35.csv,72776576,592,146.38,GTY030 I 25C 16,1296425.38,700.77,2.2,529.97,7625725.539598552,315579.07113462663,0.0413834814137882,170.79999999999995,-35,25
GTY030 I 25C 16 04 m-50.csv,72776576,592,146.38,GTY030 I 25C 16,1574052.5,697.41,2.69,529.97,7625725.539598552,378276.30805408565,0.04960528753490905,167.43999999999994,-50,25
GTY030 I 25C 16 05 m-25.csv,121000000,599.46,240.72,GTY030 I 25C 16,3222088.2199999997,774.8927412192169,4.954,529.97,14048570.420760898,1019020.1226169481,0.07253550305097563,244.92274121921685,-25,25
GTY030 I 25C 16 05 m-35.csv,121000000,599.46,240.72,GTY030 I 25C 16,3696029.93,769.9953013314646,5.708,529.97,14048570.420760898,1150637.7928949355,0.08190426203042905,240.02530133146456,-35,25
GTY030 I 25C 16 05 m-50.csv,121000000,599.46,240.72,GTY030 I 25C 16,4740455.96,767.9933356024508,7.345,529.97,14048570.420760898,1468280.3392962127,0.10451457303629957,238.02333560245074,-50,25
GTY030 I 25C 17 01 m-25.csv,103000000,560.22,218.09,GTY030 I 25C 17,1723710.75,695.8763120062388,2.9493,517.74,7780686.318972037,441234.0849920215,0.05670889005204314,178.13631200623877,-25,25
GTY030 I 25C 17 01 m-35.csv,103000000,560.22,218.09,GTY030 I 25C 17,2138003.93,693.8953522894723,3.6646,517.74,7780686.318972037,542150.7550180566,0.06967904022760862,176.15535228947226,-35,25
GTY030 I 25C 17 01 m-50.csv,103000000,560.22,218.09,GTY030 I 25C 17,2980902.12,690.8227405792587,5.1376,517.74,7780686.318972037,746812.7051314348,0.09598288306655468,173.0827405792587,-50,25
GTY030 I 25C 17 02 m-25.csv,145000000,621.68,278.38,GTY030 I 25C 17,2575760.02,745.5261427947388,4.1206,517.74,24300677.920550924,788288.8888888893,0.03243896698956857,227.7861427947388,-25,25
GTY030 I 25C 17 02 m-35.csv,145000000,621.68,278.38,GTY030 I 25C 17,2959019.5,743.3027224799662,4.742,517.74,24300677.920550924,898310.5988074238,0.0369664830645621,225.56272247996617,-35,25
GTY030 I 25C 17 02 m-50.csv,145000000,621.68,278.38,GTY030 I 25C 17,3721032.54,734.0603877381939,6.035,517.74,24300677.920550924,1096408.4488116233,0.04511843053910845,216.32038773819386,-50,25
GTY030 I 25C 17 03 m-25.csv,144000000,615.79,278.5,GTY030 I 25C 17,3159488.8000000003,791.2656739679866,4.748,517.74,22933505.500965808,1090702.8638615941,0.04755936085809738,273.52567396798656,-25,25
GTY030 I 25C 17 03 m-35.csv,144000000,615.79,278.5,GTY030 I 25C 17,3584688.53,786.7617680678466,5.4239999999999995,517.74,22933505.500965808,1225475.8293440829,0.05343604488604997,269.02176806784655,-35,25
GTY030 I 25C 17 03 m-50.csv,144000000,615.79,278.5,GTY030 I 25C 17,4467492.59,785.3260079693034,6.776,517.74,22933505.500965808,1522770.4627530023,0.06639937634867349,267.5860079693034,-50,25
GTY030 I 25C 17 06 m-25.csv,133000000,576.56,275.25,GTY030 I 25C 17,2309731.82,897.9893474714519,3.065,517.74,13597215.923406385,978805.9544805575,0.07198576237916697,380.24934747145187,-25,25
GTY030 I 25C 17 06 m-35.csv,133000000,576.56,275.25,GTY030 I 25C 17,2540802.94,885.6523550087874,3.4139999999999997,517.74,13597215.923406385,1054886.0166288738,0.07758103001166454,367.91235500878736,-35,25
GTY030 I 25C 17 06 m-50.csv,133000000,576.56,275.25,GTY030 I 25C 17,3036044.63,860.8357142857143,4.2,517.74,13597215.923406385,1210214.1597379693,0.08900455553218761,343.0957142857143,-50,25
GTY030 I 25C 18 01 m-25.csv,123000000,528.02,277.7,GTY030 I 25C 18,1572496.01,686.3583822450477,2.726,484.06,10252533.80364491,463143.8565549676,0.04517359956329175,202.29838224504766,-25,25
GTY030 I 25C 18 01 m-35.csv,123000000,528.02,277.7,GTY030 I 25C 18,1833463.4,680.3567185554172,3.212,484.06,10252533.80364491,529524.6997564457,0.05164817886951933,196.29671855541716,-35,25
GTY030 I 25C 18 01 m-50.csv,123000000,528.02,277.7,GTY030 I 25C 18,2437075.45,672.6728174235403,4.316,484.06,10252533.80364491,683675.9217267153,0.06668360571351245,188.61281742354032,-50,25
