filename,ItemName,CellMin,CellMean,CellSD,ExtracellularBackground,RawMitoMean,MitoVolume_um3,RawMitoSD,MitoMeanCorr,CellMeanCorr,MitoLoc,MitoThresh,Temp
PSY109 25C 13 01 m-25.csv,PSY109 25C 13,264.78,620.97,244.08,542.28,759.4771308186197,2.492,110.11111155698234,217.1971308186197,78.69000000000005,2.760161784453165,-25,25
PSY109 25C 13 01 m-35.csv,PSY109 25C 13,264.78,620.97,244.08,542.28,755.1874599931904,2.9370000000000003,110.84032005447736,212.9074599931904,78.69000000000005,2.705648239842296,-35,25
PSY109 25C 13 01 m-50.csv,PSY109 25C 13,264.78,620.97,244.08,542.28,749.5029037187977,3.926,111.13912379011715,207.22290371879774,78.69000000000005,2.6334083583530004,-50,25
PSY109 25C 13 02 m-25.csv,PSY109 25C 13,202.51,622.38,307.09,542.28,754.7455552744751,3.953,141.45449784973437,212.46555527447515,80.10000000000002,2.65250381116698,-25,25
PSY109 25C 13 02 m-35.csv,PSY109 25C 13,202.51,622.38,307.09,542.28,752.129870642403,4.561,139.51427757070817,209.84987064240306,80.10000000000002,2.6198485723146443,-35,25
PSY109 25C 13 02 m-50.csv,PSY109 25C 13,202.51,622.38,307.09,542.28,746.9502984560837,5.8099,137.44861305702335,204.67029845608374,80.10000000000002,2.5551847497638414,-50,25
PSY109 25C 13 03 m-25.csv,PSY109 25C 13,313.82,593.75,95.66,542.28,714.9038053231939,3.2875,116.99136547528518,172.6238053231939,51.47000000000003,3.353872261962188,-25,25
PSY109 25C 13 03 m-35.csv,PSY109 25C 13,313.82,593.75,95.66,542.28,709.7411987576108,4.0567,116.75093031281583,167.46119875761087,51.47000000000003,3.2535690452226693,-35,25
PSY109 25C 13 03 m-50.csv,PSY109 25C 13,313.82,593.75,95.66,542.28,701.5395621322256,5.7780000000000005,119.1408878504673,159.2595621322256,51.47000000000003,3.0942211410962797,-50,25
PSY109 25C 13 04 m-25.csv,PSY109 25C 13,325.08,600.12,106.63,542.28,740.6366308504827,5.491,190.72949371699147,198.3566308504827,57.84000000000003,3.4294023314398787,-25,25
PSY109 25C 13 04 m-35.csv,PSY109 25C 13,325.08,600.12,106.63,542.28,738.6229140761995,6.273,191.97795950900684,196.34291407619958,57.84000000000003,3.394587034512439,-35,25
PSY109 25C 13 04 m-50.csv,PSY109 25C 13,325.08,600.12,106.63,542.28,734.4431792055179,7.829,190.36878656277943,192.16317920551796,57.84000000000003,3.322323291934956,-50,25
PSY109 25C 13 05 m-25.csv,PSY109 25C 13,307.04,615.29,344.27,542.28,740.6829384436701,2.583,253.72968641114977,198.4029384436701,73.00999999999999,2.7174762148153695,-25,25
PSY109 25C 13 05 m-35.csv,PSY109 25C 13,307.04,615.29,344.27,542.28,746.5076035005048,2.971,306.1478391114103,204.22760350050487,73.00999999999999,2.7972552184701396,-35,25
