filename,RawCellIntDen,RawCellMean,CellVolume_um3,ItemName,RawMitoIntDen,RawMitoMean,MitoVolume_um3,ExtracellularBackground,CellIntDenCorr,MitoIntDenCorr,FractionInMito,MitoMeanCorr,MitoThresh,Temp
PSY109 25C 9 04 m-50.csv,111000000,594.71,221.94,PSY109 25C 9,2572029.31,688.4397169175465,4.4510000000000005,532.41,11612380.952380965,583260.4938271604,0.050227468097967506,156.02971691754658,-50,25
PSY109 25C 9 05 m-25.csv,102000000,613.13,198.19,PSY109 25C 9,1727680.85,676.4618684210526,3.04,532.41,13435707.39900899,367781.70823885105,0.027373453240428443,144.05186842105263,-25,25
PSY109 25C 9 05 m-35.csv,102000000,613.13,198.19,PSY109 25C 9,1986728.38,676.8838126611286,3.491,532.41,13435707.39900899,423581.1539430586,0.03152652416160103,144.4738126611286,-35,25
PSY109 25C 9 05 m-50.csv,102000000,613.13,198.19,PSY109 25C 9,2529683.16,679.3119223826715,4.4319999999999995,532.41,13435707.39900899,546795.4312589234,0.0406971821445929,146.9019223826715,-50,25
PSY109 25C 9 06 m-25.csv,105000000,598.85,208.39,PSY109 25C 9,1854219.77,760.2052008398445,2.9053,532.41,11627976.484420937,555818.759553204,0.04780012758865528,227.79520083984448,-25,25
PSY109 25C 9 06 m-35.csv,105000000,598.85,208.39,PSY109 25C 9,2110705.0300000003,754.8486218699333,3.3306,532.41,11627976.484420937,622200.4484756864,0.053508918710775275,222.43862186993329,-35,25
PSY109 25C 9 06 m-50.csv,105000000,598.85,208.39,PSY109 25C 9,2648665.9,745.656527285613,4.233,532.41,11627976.484420937,758102.4187452758,0.06519641829005889,213.24652728561307,-50,25
PSY109 25C 9 07 m-25.csv,93563640,596.28,186.84,PSY109 25C 9,411753.13,681.7235404503753,0.7194,532.41,10022231.292517008,90212.61526832954,0.009001250583359198,149.31354045037529,-25,25
PSY109 25C 9 07 m-35.csv,93563640,596.28,186.84,PSY109 25C 9,558115.87,683.1379849902333,0.9727,532.41,10022231.292517008,123131.8644494835,0.012285873360497935,150.72798499023338,-35,25
PSY109 25C 9 07 m-50.csv,93563640,596.28,186.84,PSY109 25C 9,939419.5599999999,684.1950709393346,1.6352,532.41,10022231.292517008,208447.92810951546,0.02079855493508226,151.78507093933467,-50,25
PSY109 36C 10 01 m-25.csv,109000000,568.22,228.27,PSY109 36C 10,3145040.26,750.0615231841115,4.9948,511,10969689.594356267,1002825.6454186613,0.091417868918971,239.06152318411148,-25,36
PSY109 36C 10 01 m-35.csv,109000000,568.22,228.27,PSY109 36C 10,3612412.51,743.7497053726171,5.77,511,10969689.594356267,1127879.230704628,0.10281778905438711,232.7497053726171,-35,36
PSY109 36C 10 01 m-50.csv,109000000,568.22,228.27,PSY109 36C 10,4640573.38,730.092747688243,7.57,511,10969689.594356267,1392905.097841605,0.12697762191541254,219.09274768824298,-50,36
PSY109 36C 10 02 m-25.csv,133000000,583.65,271.4,PSY109 36C 10,3990384.35,825.1333726988537,5.758,511,16559343.243470222,1519089.5775594185,0.09173610059435389,314.1333726988537,-25,36
PSY109 36C 10 02 m-35.csv,133000000,583.65,271.4,PSY109 36C 10,4627697.15,822.7135455372999,6.7011,511,16559343.243470222,1754282.052574116,0.10593910801781797,311.71354553729986,-35,36
PSY109 36C 10 02 m-50.csv,133000000,583.65,271.4,PSY109 36C 10,6059541.47,809.1267698519515,8.916,511,16559343.243470222,2232382.8672209624,0.13481107519775876,298.1267698519515,-50,36
PSY109 36C 10 03 m-25.csv,105000000,576.12,217.67,PSY109 36C 10,2383657.38,869.6507859178234,3.2637,511,11904485.092802553,983059.1836734696,0.08257889156985268,358.65078591782344,-25,36
PSY109 36C 10 03 m-35.csv,105000000,576.12,217.67,PSY109 36C 10,2778046.66,853.7036147689131,3.873,511,11904485.092802553,1114714.957587974,0.09363823373275759,342.7036147689131,-35,36
PSY109 36C 10 03 m-50.csv,105000000,576.12,217.67,PSY109 36C 10,3624009.7600000002,826.0881531100479,5.225,511,11904485.092802553,1382661.9635508524,0.11614630559593117,315.08815311004787,-50,36
PSY109 36C 10 04 m-25.csv,114000000,582.72,232.02,PSY109 36C 10,3571663.92,744.0853980752406,5.715,511,13975371.126228275,1118739.4389854707,0.0800507856915425,233.08539807524062,-25,36
PSY109 36C 10 04 m-35.csv,114000000,582.72,232.02,PSY109 36C 10,4122320.35,735.4762799898099,6.6731,511,13975371.126228275,1258043.7255395986,0.09001862735355666,224.47627998980988,-35,36
PSY109 36C 10 04 m-50.csv,114000000,582.72,232.02,PSY109 36C 10,5338647.95,717.0760017371491,8.8651,511,13975371.126228275,1534294.4175694974,0.10978559379292695,206.0760017371491,-50,36
PSY109 36C 10 05 m-25.csv,157000000,594.78,313.56,PSY109 36C 10,4168643.76,761.8722061982204,6.518,511,22062699.9244142,1373297.2537163019,0.06224520382460694,250.8722061982204,-25,36
PSY109 36C 10 05 m-35.csv,157000000,594.78,313.56,PSY109 36C 10,4914902.72,756.4496175957626,7.7405,511,22062699.9244142,1595618.3463508862,0.07232198923148127,245.44961759576256,-35,36
PSY109 36C 10 05 m-50.csv,157000000,594.78,313.56,PSY109 36C 10,6421640.77,744.2772688768804,10.2705,511,22062699.9244142,2012156.034265558,0.09120171335145348,233.27726887688038,-50,36
PSY109 36C 11 01 m-25.csv,131000000,555.42,281.43,PSY109 36C 11,1626969.91,628.6420521151473,3.0778,514.75,9612629.62962962,294395.69832871447,0.030625927521568074,113.8920521151473,-25,36
PSY109 36C 11 01 m-35.csv,131000000,555.42,281.43,PSY109 36C 11,1964087.74,626.7131474285101,3.7313,514.75,9612629.62962962,350859.23574367986,0.036499818391234395,111.96314742851007,-35,36
PSY109 36C 11 01 m-50.csv,131000000,555.42,281.43,PSY109 36C 11,2593349.82,622.9609501623606,4.9581,514.75,9612629.62962962,450592.68665490905,0.046875069987718926,108.21095016236063,-50,36
PSY109 36C 11 02 m-25.csv,129000000,569.89,269.63,PSY109 36C 11,2100090.69,633.4988458618071,3.951,514.75,12486267.069790876,394034.3411438649,0.03155741735631996,118.74884586180713,-25,36
PSY109 36C 11 02 m-35.csv,129000000,569.89,269.63,PSY109 36C 11,2416312.96,632.5330492091388,4.5520000000000005,514.75,12486267.069790876,450280.03695305256,0.036062021934678515,117.78304920913877,-35,36
PSY109 36C 11 02 m-50.csv,129000000,569.89,269.63,PSY109 36C 11,3056268.6,630.1448883503549,5.777,514.75,12486267.069790876,559869.2113882592,0.04483879835814181,115.3948883503549,-50,36
PSY109 36C 11 03 m-25.csv,124000000,563.79,261.82,PSY109 36C 11,2868352.24,638.6649335579262,5.343,514.75,10783281.095154101,556040.5559754765,0.05156506179045593,123.91493355792625,-25,36
PSY109 36C 11 03 m-35.csv,124000000,563.79,261.82,PSY109 36C 11,3236399.1399999997,636.8719464639789,6.052,514.75,10783281.095154101,620712.202905854,0.05756246150207434,122.12194646397893,-35,36
PSY109 36C 11 03 m-50.csv,124000000,563.79,261.82,PSY109 36C 11,4085808.33,633.1665929778934,7.69,514.75,10783281.095154101,764780.0453514742,0.0709227589082472,118.4165929778934,-50,36
PSY109 36C 11 04 m-25.csv,64919684,553.62,139.63,PSY109 36C 11,2362158.93,645.055504587156,4.36,514.75,4558174.26723776,477141.1774586378,0.10467813415738138,130.30550458715595,-25,36
PSY109 36C 11 04 m-35.csv,64919684,553.62,139.63,PSY109 36C 11,2710077.63,639.919178897263,5.042,514.75,4558174.26723776,530026.8749475098,0.11628052019799245,125.16917889726301,-35,36
PSY109 36C 11 04 m-50.csv,64919684,553.62,139.63,PSY109 36C 11,3498519.13,630.822998895128,6.6071,514.75,4558174.26723776,644079.878222894,0.14130216188798866,116.07299889512797,-50,36
PSY109 36C 11 05 m-25.csv,93001120,566.9,195.34,PSY109 36C 11,2014011.5599999998,654.3279258834453,3.6618,514.75,8555455.614344498,429248.7184009407,0.05017251421201241,139.57792588344535,-25,36
PSY109 36C 11 05 m-35.csv,93001120,566.9,195.34,PSY109 36C 11,2301780.35,652.2477915963188,4.2053,514.75,8555455.614344498,485613.0536659105,0.0567606303575122,137.49779159631885,-35,36
PSY109 36C 11 05 m-50.csv,93001120,566.9,195.34,PSY109 36C 11,2981992.59,645.0356944292836,5.4966,514.75,8555455.614344498,601434.7425883934,0.0702983885019517,130.28569442928358,-50,36
PSY109 36C 11 06 m-25.csv,116000000,570.3,242.02,PSY109 36C 11,2770817,661.415751503006,4.99,514.75,11291014.529268488,614648.6100613087,0.05443696919067998,146.66575150300605,-25,36
PSY109 36C 11 06 m-35.csv,116000000,570.3,242.02,PSY109 36C 11,3218857.32,659.5673666092943,5.8100000000000005,514.75,11291014.529268488,706633.8288401777,0.06258373213571256,144.81736660929425,-35,36
PSY109 36C 11 06 m-50.csv,116000000,570.3,242.02,PSY109 36C 11,4230484.13,654.455799739922,7.6899999999999995,514.75,11291014.529268488,902273.9564961788,0.07991079580646279,139.70579973992199,-50,36
PSY109 36C 11 07 m-25.csv,163000000,550.22,352.34,PSY109 36C 11,2929313.96,631.0454369459019,5.527,514.75,10495926.597799622,539821.0128495841,0.051431477518407265,116.29543694590188,-25,36
PSY109 36C 11 07 m-35.csv,163000000,550.22,352.34,PSY109 36C 11,3435902.7399999998,628.8220753266718,6.505,514.75,10495926.597799622,623195.4732510287,0.05937498394678904,114.07207532667178,-35,36
PSY109 36C 11 07 m-50.csv,163000000,550.22,352.34,PSY109 36C 11,4579359.46,626.7948919540231,8.7,514.75,10495926.597799622,818670.1604098438,0.07799884581714499,112.04489195402311,-50,36
PSY109 36C 12 01 m-25.csv,93576632,544.15,204.76,PSY109 36C 12,1906041.5,631.9815984405458,3.591,507.52,6299117.1579743,375360.3762492651,0.05958936257822759,124.4615984405458,-25,36
PSY109 36C 12 01 m-35.csv,93576632,544.15,204.76,PSY109 36C 12,2216940.13,629.9590317953622,4.183,507.52,6299117.1579743,430135.6093054507,0.06828506257593973,122.43903179536221,-35,36
PSY109 36C 12 01 m-50.csv,93576632,544.15,204.76,PSY109 36C 12,2857308.04,621.304436735439,5.477,507.52,6299117.1579743,523387.3855715123,0.08308900635526927,113.78443673543904,-50,36
PSY109 36C 12 02 m-25.csv,152000000,554.75,326.84,PSY109 36C 12,2354175.79,654.8290690620624,4.2860000000000005,507.52,12964351.389938693,530248.3161165699,0.0409004893625517,147.30906906206246,-25,36
PSY109 36C 12 02 m-35.csv,152000000,554.75,326.84,PSY109 36C 12,2770872.41,653.2273015244506,5.051,507.52,12964351.389938693,618096.5650457714,0.04767662850649517,145.7073015244506,-35,36
PSY109 36C 12 02 m-50.csv,152000000,554.75,326.84,PSY109 36C 12,3543738.29,648.3355213780376,6.502,507.52,12964351.389938693,768944.7551860254,0.059312242630416824,140.8155213780376,-50,36
PSY109 36C 12 03 m-25.csv,148000000,568.71,309.46,PSY109 36C 12,3306309.9699999997,718.7298259251149,5.4803999999999995,507.52,15903130.427479647,972129.2768959433,0.061128171043366576,211.20982592511496,-25,36
PSY109 36C 12 03 m-35.csv,148000000,568.71,309.46,PSY109 36C 12,3736292.4899999998,716.5795637475853,6.212,507.52,15903130.427479647,1090684.4797178132,0.06858300538321539,209.05956374758534,-35,36
PSY109 36C 12 03 m-50.csv,148000000,568.71,309.46,PSY109 36C 12,4601174.51,706.2104968383017,7.7490000000000006,507.52,15903130.427479647,1293065.1381540268,0.08130884318974638,198.69049683830167,-50,36
PSY109 36C 12 04 m-25.csv,101000000,556.32,215.79,PSY109 36C 12,2521740.53,655.1760986253546,4.583,507.52,8844001.007810542,568327.7903754095,0.0642613891465518,147.65609862535462,-25,36
PSY109 36C 12 04 m-35.csv,101000000,556.32,215.79,PSY109 36C 12,2866763.01,651.3763681497039,5.237,507.52,8844001.007810542,632716.7212564034,0.07154190967387071,143.85636814970394,-35,36
PSY109 36C 12 04 m-50.csv,101000000,556.32,215.79,PSY109 36C 12,3594597.14,642.7160516826923,6.656,507.52,8844001.007810542,755744.4528428655,0.08545277778410845,135.1960516826923,-50,36
