filename,ItemName,CellMin,CellMean,CellSD,ExtracellularBackground,RawMitoMean,MitoVolume_um3,RawMitoSD,MitoMeanCorr,CellMeanCorr,MitoLoc,MitoThresh,Temp
GTY029 I 25C 11 04 m-35.csv,GTY029 I 25C 11,259.41,726.31,278.33,542.2,1045.7143836461182,4.8649,216.33799954778107,503.5143836461182,184.1099999999999,2.734856247059467,-35,25
GTY029 I 25C 11 04 m-50.csv,GTY029 I 25C 11,259.41,726.31,278.33,542.2,1037.6964102564102,6.084,221.127100591716,495.4964102564102,184.1099999999999,2.6913063399946253,-50,25
GTY029 I 25C 11 05 m-25.csv,GTY029 I 25C 11,231.64,713.01,269.26,542.2,1019.2574128747527,6.571,346.19368284888145,477.0574128747527,170.80999999999995,2.7929126683142256,-25,25
GTY029 I 25C 11 05 m-35.csv,GTY029 I 25C 11,231.64,713.01,269.26,542.2,1013.6687298724721,7.763,350.9504534329511,471.46872987247207,170.80999999999995,2.7601939574525627,-35,25
GTY029 I 25C 11 05 m-50.csv,GTY029 I 25C 11,231.64,713.01,269.26,542.2,996.4207287768368,10.154,353.7471774670081,454.2207287768367,170.80999999999995,2.6592162565238384,-50,25
GTY029 I 25C 12 01 m-25.csv,GTY029 I 25C 12,248.55,675.27,225.81,544.62,979.5575058466089,5.0029,203.35289671990245,434.93750584660893,130.64999999999998,3.329027981987057,-25,25
GTY029 I 25C 12 01 m-35.csv,GTY029 I 25C 12,248.55,675.27,225.81,544.62,974.2160969357839,5.9689,217.20160180267723,429.59609693578386,130.64999999999998,3.2881446378552157,-35,25
GTY029 I 25C 12 01 m-50.csv,GTY029 I 25C 12,248.55,675.27,225.81,544.62,963.2776196417993,7.9341,233.85088705713312,418.65761964179933,130.64999999999998,3.204421122401832,-50,25
GTY029 I 25C 12 02 m-25.csv,GTY029 I 25C 12,292.51,664,178.24,544.62,901.4402298850574,3.045,122.32262725779967,356.8202298850574,119.38,2.9889447971608094,-25,25
GTY029 I 25C 12 02 m-35.csv,GTY029 I 25C 12,292.51,664,178.24,544.62,901.3128471818709,3.442,123.97463102847182,356.6928471818709,119.38,2.98787776161728,-35,25
GTY029 I 25C 12 02 m-50.csv,GTY029 I 25C 12,292.51,664,178.24,544.62,894.9153459847257,4.321,128.60475584355473,350.2953459847257,119.38,2.9342883731339064,-50,25
GTY029 I 25C 12 03 m-25.csv,GTY029 I 25C 12,268.15,715.32,213.46,544.62,986.4858282442748,2.62,150.11926335877862,441.8658282442748,170.70000000000005,2.588552010804187,-25,25
GTY029 I 25C 12 03 m-35.csv,GTY029 I 25C 12,268.15,715.32,213.46,544.62,984.5967016393444,3.05,159.21301639344262,439.97670163934436,170.70000000000005,2.5774850711150803,-35,25
GTY029 I 25C 12 03 m-50.csv,GTY029 I 25C 12,268.15,715.32,213.46,544.62,980.6752281226626,4.011,166.6123510346547,436.0552281226626,170.70000000000005,2.554512174122217,-50,25
GTY029 I 25C 12 04 m-25.csv,GTY029 I 25C 12,237.03,721.89,262.2,544.62,1001.5450281042412,3.914,168.81661471640265,456.92502810424116,177.26999999999998,2.5775654544155313,-25,25
GTY029 I 25C 12 04 m-35.csv,GTY029 I 25C 12,237.03,721.89,262.2,544.62,997.5975166444739,4.506,173.85082778517528,452.9775166444739,177.26999999999998,2.55529709846265,-35,25
GTY029 I 25C 12 04 m-50.csv,GTY029 I 25C 12,237.03,721.89,262.2,544.62,987.9323097405196,5.7461,181.6874554915508,443.3123097405196,177.26999999999998,2.5007745796836445,-50,25
GTY029 I 25C 12 05 m-25.csv,GTY029 I 25C 12,249.18,710.02,295.46,544.62,931.6310671540592,3.3922,212.51614586404105,387.0110671540592,165.39999999999998,2.339849257279681,-25,25
GTY029 I 25C 12 05 m-35.csv,GTY029 I 25C 12,249.18,710.02,295.46,544.62,926.0645397462287,3.8381,213.69746671530183,381.44453974622866,165.39999999999998,2.3061943152734505,-35,25
GTY029 I 25C 12 05 m-50.csv,GTY029 I 25C 12,249.18,710.02,295.46,544.62,921.5422185292897,4.814,214.6971416701288,376.9222185292897,165.39999999999998,2.2788525908663226,-50,25
GTY029 I 25C 12 06 m-25.csv,GTY029 I 25C 12,268.38,666.93,212.32,544.62,985.278988429752,3.025,211.2076297520661,440.65898842975196,122.30999999999995,3.602804255005741,-25,25
GTY029 I 25C 12 06 m-35.csv,GTY029 I 25C 12,268.38,666.93,212.32,544.62,979.4567641214874,3.5229999999999997,213.1772523417542,434.83676412148736,122.30999999999995,3.55520206133176,-35,25
GTY029 I 25C 12 06 m-50.csv,GTY029 I 25C 12,268.38,666.93,212.32,544.62,967.8194817742643,4.554,216.08687307861223,423.1994817742643,122.30999999999995,3.460056265017288,-50,25
GTY029 I 25C 13 01 m-25.csv,GTY029 I 25C 13,217.06,745.93,271.11,537.57,1074.5904161451815,6.392,246.11780506883602,537.0204161451815,208.3599999999999,2.5773680943807915,-25,25
GTY029 I 25C 13 01 m-35.csv,GTY029 I 25C 13,217.06,745.93,271.11,537.57,1067.6177149507118,7.304,248.72269852135818,530.0477149507118,208.3599999999999,2.5439034121266655,-35,25
GTY029 I 25C 13 01 m-50.csv,GTY029 I 25C 13,217.06,745.93,271.11,537.57,1050.7697797498129,9.353,255.22368544851918,513.1997797498128,208.3599999999999,2.463043673208932,-50,25
GTY029 I 25C 13 02 m-25.csv,GTY029 I 25C 13,261.6,720.24,245.71,537.57,1034.8710696517412,5.226,175.71720436280137,497.30106965174116,182.66999999999996,2.722401432373905,-25,25
GTY029 I 25C 13 02 m-35.csv,GTY029 I 25C 13,261.6,720.24,245.71,537.57,1028.595639794736,6.041,179.29386856480716,491.02563979473587,182.66999999999996,2.6880475162573823,-35,25
GTY029 I 25C 13 02 m-50.csv,GTY029 I 25C 13,261.6,720.24,245.71,537.57,1017.3536885030256,7.602,186.60504077874242,479.7836885030256,182.66999999999996,2.6265051103247696,-50,25
GTY029 I 25C 13 03 m-25.csv,GTY029 I 25C 13,275.66,728.34,249.78,537.57,1101.3001300080282,3.8613,319.11948126278713,563.7301300080281,190.76999999999998,2.9550250563926626,-25,25
GTY029 I 25C 13 03 m-35.csv,GTY029 I 25C 13,275.66,728.34,249.78,537.57,1092.7020450861303,4.6267000000000005,321.29972442561655,555.1320450861302,190.76999999999998,2.909954631682813,-35,25
GTY029 I 25C 13 03 m-50.csv,GTY029 I 25C 13,275.66,728.34,249.78,537.57,1067.885399361022,6.260000000000001,312.0980846645367,530.3153993610221,190.76999999999998,2.779867900408985,-50,25
GTY029 I 25C 13 04 m-25.csv,GTY029 I 25C 13,230.04,744.57,284.54,537.57,1060.797197122949,4.449,203.27280287705102,523.227197122949,207,2.5276676189514444,-25,25
GTY029 I 25C 13 04 m-35.csv,GTY029 I 25C 13,230.04,744.57,284.54,537.57,1054.7078107680127,5.052,207.8577988915281,517.1378107680126,207,2.4982502935652784,-35,25
GTY029 I 25C 13 04 m-50.csv,GTY029 I 25C 13,230.04,744.57,284.54,537.57,1044.1694032207135,6.3340000000000005,219.85581622987053,506.5994032207135,207,2.44734011217736,-50,25
GTY029 I 25C 13 05 m-25.csv,GTY029 I 25C 13,228.13,776.64,277.95,537.57,1069.1882047549734,8.244,262.8241145075207,531.6182047549734,239.06999999999994,2.2236926622117936,-25,25
GTY029 I 25C 13 05 m-35.csv,GTY029 I 25C 13,228.13,776.64,277.95,537.57,1064.2801688615123,9.416,264.12701996601527,526.7101688615122,239.06999999999994,2.203162960059867,-35,25
GTY029 I 25C 13 05 m-50.csv,GTY029 I 25C 13,228.13,776.64,277.95,537.57,1052.7923543832953,11.829,266.46466649759066,515.2223543832953,239.06999999999994,2.155110864530453,-50,25
GTY029 I 25C 13 06 m-25.csv,GTY029 I 25C 13,244.83,764.05,289.83,537.57,1101.4857064146065,6.189,241.94554483761513,563.9157064146065,226.4799999999999,2.4899139280051514,-25,25
GTY029 I 25C 13 06 m-35.csv,GTY029 I 25C 13,244.83,764.05,289.83,537.57,1094.7656599500049,7.2407,250.40404284116175,557.1956599500048,226.4799999999999,2.460242228673636,-35,25
GTY029 I 25C 13 06 m-50.csv,GTY029 I 25C 13,244.83,764.05,289.83,537.57,1079.8038859388275,9.416,259.0848173322005,542.2338859388275,226.4799999999999,2.3941799979637395,-50,25
GTY029 I 25C 14 01 m-25.csv,GTY029 I 25C 14,170.36,745.71,284.7,542.63,1050.7324801937523,4.8722,255.7472423135339,508.1024801937523,203.08000000000004,2.5019818800165066,-25,25
GTY029 I 25C 14 01 m-35.csv,GTY029 I 25C 14,170.36,745.71,284.7,542.63,1044.3829602602275,5.8103,268.228696452851,501.7529602602275,203.08000000000004,2.4707157783150846,-35,25
GTY029 I 25C 14 01 m-50.csv,GTY029 I 25C 14,170.36,745.71,284.7,542.63,1032.6350317563188,7.715,279.20006869734283,490.0050317563188,203.08000000000004,2.4128670068757074,-50,25
GTY029 I 25C 14 02 m-25.csv,GTY029 I 25C 14,169.79,736.58,353.25,542.63,967.652602854744,8.337,378.43216744632366,425.02260285474404,193.95000000000005,2.1914029536207473,-25,25
GTY029 I 25C 14 02 m-35.csv,GTY029 I 25C 14,169.79,736.58,353.25,542.63,951.3852685576342,9.942,393.13738684369343,408.75526855763417,193.95000000000005,2.1075290980027535,-35,25
GTY029 I 25C 14 02 m-50.csv,GTY029 I 25C 14,169.79,736.58,353.25,542.63,932.2310019154265,13.574,413.91051421835857,389.60100191542654,193.95000000000005,2.0087703115000073,-50,25
GTY029 I 25C 14 03 m-25.csv,GTY029 I 25C 14,158.75,740.52,320.16,542.63,976.9116881314533,3.6028000000000002,244.9765296436105,434.2816881314533,197.89,2.194561059838563,-25,25
GTY029 I 25C 14 03 m-35.csv,GTY029 I 25C 14,158.75,740.52,320.16,542.63,973.1868747321166,4.4329,249.0722707482686,430.5568747321166,197.89,2.1757384139275184,-35,25
GTY029 I 25C 14 03 m-50.csv,GTY029 I 25C 14,158.75,740.52,320.16,542.63,964.7312949172384,6.1502,272.7322535852493,422.1012949172384,197.89,2.1330097272082393,-50,25
GTY029 I 25C 14 04 m-25.csv,GTY029 I 25C 14,266.16,744.01,271.47,542.63,1064.9661021288607,4.9604,242.7599205709217,522.3361021288607,201.38,2.593783405148777,-25,25
GTY029 I 25C 14 04 m-35.csv,GTY029 I 25C 14,266.16,744.01,271.47,542.63,1057.6216037357074,5.7285,250.67006825521514,514.9916037357074,201.38,2.5573125620007318,-35,25
GTY029 I 25C 14 04 m-50.csv,GTY029 I 25C 14,266.16,744.01,271.47,542.63,1039.2527447898872,7.3175,260.9224113426717,496.6227447898872,201.38,2.466097650163309,-50,25
GTY029 I 25C 14 05 m-25.csv,GTY029 I 25C 14,245.04,705.6,232.8,542.63,973.1457134692321,5.2490000000000006,210.0502724328443,430.5157134692321,162.97000000000003,2.641686896172498,-25,25
GTY029 I 25C 14 05 m-35.csv,GTY029 I 25C 14,245.04,705.6,232.8,542.63,966.0346595991385,6.037,215.05196123902599,423.40465959913854,162.97000000000003,2.598052767988823,-35,25
GTY029 I 25C 14 05 m-50.csv,GTY029 I 25C 14,245.04,705.6,232.8,542.63,951.4634571062738,7.8100000000000005,239.3470294494238,408.83345710627384,162.97000000000003,2.508642431774399,-50,25
GTY029 I 25C 14 06 m-25.csv,GTY029 I 25C 14,253.97,745.14,282.69,542.63,1063.8356894058472,3.181,269.4792461490097,521.2056894058472,202.51,2.573728158638325,-25,25
GTY029 I 25C 14 06 m-35.csv,GTY029 I 25C 14,253.97,745.14,282.69,542.63,1047.1268582184437,4.0111,276.157737777667,504.49685821844366,202.51,2.491219486536189,-35,25
GTY029 I 25C 14 06 m-50.csv,GTY029 I 25C 14,253.97,745.14,282.69,542.63,1022.1341236673015,5.6183,282.64184949183914,479.50412366730154,202.51,2.367804669731379,-50,25
GTY029 I 25C 14 07 m-25.csv,GTY029 I 25C 14,143.77,752.48,275.85,542.63,1087.9844166544783,6.1533,240.12557912014694,545.3544166544783,209.85000000000002,2.5987820664973946,-25,25
GTY029 I 25C 14 07 m-35.csv,GTY029 I 25C 14,143.77,752.48,275.85,542.63,1082.6105662141904,7.2711,244.58376284193588,539.9805662141904,209.85000000000002,2.573174011027831,-35,25
GTY029 I 25C 14 07 m-50.csv,GTY029 I 25C 14,143.77,752.48,275.85,542.63,1065.3770845812248,9.683,257.35792316430854,522.7470845812248,209.85000000000002,2.491051153591731,-50,25
GTY029 I 25C 14 08 m-25.csv,GTY029 I 25C 14,265.41,700.78,240.11,542.63,1031.9707431340873,4.952,236.27518174474957,489.34074313408735,158.14999999999998,3.094155821271498,-25,25
GTY029 I 25C 14 08 m-35.csv,GTY029 I 25C 14,265.41,700.78,240.11,542.63,1023.9088421233466,5.821,237.6744562789899,481.27884212334664,158.14999999999998,3.043179526546612,-35,25
GTY029 I 25C 14 08 m-50.csv,GTY029 I 25C 14,265.41,700.78,240.11,542.63,1006.7743193717278,7.640000000000001,240.24366492146595,464.14431937172776,158.14999999999998,2.9348360377598977,-50,25
GTY029 I 25C 14 09 m-25.csv,GTY029 I 25C 14,269.39,696.18,269.23,542.63,1005.9797781644194,6.897,259.6486776859504,463.3497781644194,153.54999999999995,3.017582404196806,-25,25
GTY029 I 25C 14 09 m-35.csv,GTY029 I 25C 14,269.39,696.18,269.23,542.63,994.58,8.02,284.83,451.95000000000005,153.54999999999995,2.94334093129274,-35,25
GTY029 I 25C 14 09 m-50.csv,GTY029 I 25C 14,269.39,696.18,269.23,542.63,973.7,10.5,326.99,431.07000000000005,153.54999999999995,2.807359166395312,-50,25
GTY029 I 25C 14 10 m-25.csv,GTY029 I 25C 14,189.35,749.71,386.95,542.63,1012.5683575985603,4.279100000000001,331.29938328153116,469.9383575985603,207.08000000000004,2.2693565655715675,-25,25
GTY029 I 25C 14 10 m-35.csv,GTY029 I 25C 14,189.35,749.71,386.95,542.63,1014.8555735717531,5.2792,341.36343233823305,472.2255735717531,207.08000000000004,2.2804016494676116,-35,25
GTY029 I 25C 14 10 m-50.csv,GTY029 I 25C 14,189.35,749.71,386.95,542.63,1006.9764821200685,7.3658,342.85771918868284,464.34648212006846,207.08000000000004,2.24235311048903,-50,25
GTY029 I 25C 15 01 m-25.csv,GTY029 I 25C 15,178.55,697.5,235.91,539.62,917.1343999534172,5.1521,180.0903699462355,377.5143999534172,157.88,2.3911477068242792,-25,25
GTY029 I 25C 15 01 m-35.csv,GTY029 I 25C 15,178.55,697.5,235.91,539.62,915.9219719276459,6.1199,187.67433601856237,376.3019719276459,157.88,2.3834682792478206,-35,25
GTY029 I 25C 15 01 m-50.csv,GTY029 I 25C 15,178.55,697.5,235.91,539.62,910.3057409682968,8.138,199.67417793069552,370.68574096829684,157.88,2.3478954963788756,-50,25
GTY029 I 25C 15 02 m-25.csv,GTY029 I 25C 15,268.02,676.28,220.38,539.62,904.5401888676498,3.5051,170.0995885994693,364.9201888676498,136.65999999999997,2.6702779808843107,-25,25
GTY029 I 25C 15 02 m-35.csv,GTY029 I 25C 15,268.02,676.28,220.38,539.62,904.2316273607065,4.2572,177.9591299445645,364.6116273607065,136.65999999999997,2.668020103619981,-35,25
GTY029 I 25C 15 02 m-50.csv,GTY029 I 25C 15,268.02,676.28,220.38,539.62,896.091836734694,5.88,209.7407823129252,356.47183673469397,136.65999999999997,2.6084577545345677,-50,25
GTY029 I 25C 15 03 m-25.csv,GTY029 I 25C 15,284.11,671.75,216.61,539.62,827.0097610989449,5.023,215.49697391996816,287.38976109894486,132.13,2.1750530621277897,-25,25
GTY029 I 25C 15 03 m-35.csv,GTY029 I 25C 15,284.11,671.75,216.61,539.62,824.6382279142708,5.739,219.58248823836905,285.0182279142708,132.13,2.157104578175061,-35,25
GTY029 I 25C 15 03 m-50.csv,GTY029 I 25C 15,284.11,671.75,216.61,539.62,817.3487050457162,7.382499999999999,223.33320826278361,277.7287050457162,132.13,2.101935253505761,-50,25
GTY029 I 25C 15 04 m-25.csv,GTY029 I 25C 15,193.61,694.64,359.99,539.62,847.7259893822394,4.144,189.22055984555985,308.1059893822394,155.01999999999998,1.9875241219341984,-25,25
GTY029 I 25C 15 04 m-35.csv,GTY029 I 25C 15,193.61,694.64,359.99,539.62,841.5256585127798,4.9179,194.71605929360092,301.90565851277984,155.01999999999998,1.9475271481923615,-35,25
GTY029 I 25C 15 04 m-50.csv,GTY029 I 25C 15,193.61,694.64,359.99,539.62,826.2417726245909,6.5073,199.6689654695496,286.6217726245909,155.01999999999998,1.8489341544613014,-50,25
GTY029 I 25C 15 05 m-25.csv,GTY029 I 25C 15,201.54,702.85,241.73,539.62,938.020756302521,4.165,203.14182472989194,398.400756302521,163.23000000000002,2.440732440743252,-25,25
GTY029 I 25C 15 05 m-35.csv,GTY029 I 25C 15,201.54,702.85,241.73,539.62,931.162426546127,4.867,210.16772960756109,391.542426546127,163.23000000000002,2.3987160849483975,-35,25
GTY029 I 25C 15 05 m-50.csv,GTY029 I 25C 15,201.54,702.85,241.73,539.62,923.2703809523808,6.300000000000001,221.7786666666666,383.65038095238083,163.23000000000002,2.3503668501646806,-50,25
GTY029 I 25C 15 06 m-25.csv,GTY029 I 25C 15,264.68,689.83,217.72,539.62,1009.48,2.19,234.44,469.86,150.21000000000004,3.12802077092071,-25,25
GTY029 I 25C 15 06 m-35.csv,GTY029 I 25C 15,264.68,689.83,217.72,539.62,994.82,2.61,246.93,455.20000000000005,150.21000000000004,3.0304240729645158,-35,25
GTY029 I 25C 15 06 m-50.csv,GTY029 I 25C 15,264.68,689.83,217.72,539.62,971.98,3.44,256.76,432.36,150.21000000000004,2.8783702816057515,-50,25
GTY029 I 25C 15 07 m-25.csv,GTY029 I 25C 15,270.71,690.43,238.38,539.62,953.8606038945034,4.057,163.14094404732558,414.24060389450335,150.80999999999995,2.7467714600789304,-25,25
GTY029 I 25C 15 07 m-35.csv,GTY029 I 25C 15,270.71,690.43,238.38,539.62,952.1054388984511,4.648,167.81335628227197,412.4854388984511,150.80999999999995,2.735133206673637,-35,25
GTY029 I 25C 15 07 m-50.csv,GTY029 I 25C 15,270.71,690.43,238.38,539.62,940.9018854415275,5.866,175.81062052505965,401.2818854415275,150.80999999999995,2.6608440119456778,-50,25
GTY029 I 25C 15 08 m-25.csv,GTY029 I 25C 15,271.89,664.35,185.62,539.62,869.5176953557484,3.4322,167.64758697045627,329.8976953557484,124.73000000000002,2.6448945350416766,-25,25
