filename,RawCellIntDen,RawCellMean,CellVolume_um3,ItemName,RawMitoIntDen,RawMitoMean,MitoVolume_um3,ExtracellularBackground,CellIntDenCorr,MitoIntDenCorr,FractionInMito,MitoMeanCorr,MitoThresh,Temp
GTY030 clump 25C 8 09 m-25.csv,124000000,586.45,250.97,GTY030 clump 25C 8,2450840.44,772.3517460317461,3.7800000000000002,522.89,13396870.076425644,791942.050894432,0.05911396067712903,249.4617460317461,-25,25
GTY030 clump 25C 8 09 m-35.csv,124000000,586.45,250.97,GTY030 clump 25C 8,2814998.26,769.7036238532111,4.359999999999999,522.89,13396870.076425644,903760.3090618965,0.06746055637668949,246.81362385321108,-35,25
GTY030 clump 25C 8 09 m-50.csv,124000000,586.45,250.97,GTY030 clump 25C 8,3585964,758.1479751332149,5.63,522.89,13396870.076425644,1112372.8898966995,0.08303229661487369,235.25797513321493,-50,25
GTY030 clump 25C 8 10 m-25.csv,122000000,581.49,248.92,GTY030 clump 25C 8,3074278.54,702.2146068019896,5.2073,522.89,12250534.979423871,784242.0634920639,0.06401696454965315,179.3246068019896,-25,25
GTY030 clump 25C 8 10 m-35.csv,122000000,581.49,248.92,GTY030 clump 25C 8,3549395.69,698.6939230591269,6.0514,522.89,12250534.979423871,893474.309229865,0.07293349316830276,175.80392305912687,-35,25
GTY030 clump 25C 8 10 m-50.csv,122000000,581.49,248.92,GTY030 clump 25C 8,4679192.63,690.143896184341,8.072000000000001,522.89,12250534.979423871,1133848.534475519,0.09255502199536128,167.253896184341,-50,25
GTY030 clump 25C 8 11 m-25.csv,80465640,574.12,166.88,GTY030 clump 25C 8,1634797.45,708.3406836363637,2.75,522.89,7180030.570252795,428310.5568153188,0.05965302690908165,185.4506836363637,-25,25
GTY030 clump 25C 8 11 m-35.csv,80465640,574.12,166.88,GTY030 clump 25C 8,1841502.99,705.5648633000966,3.109,522.89,7180030.570252795,476976.69438145653,0.06643101163908598,182.6748633000966,-35,25
GTY030 clump 25C 8 11 m-50.csv,80465640,574.12,166.88,GTY030 clump 25C 8,2287329.75,699.6901953727507,3.8899999999999997,522.89,7180030.570252795,577603.7288989673,0.08044585928255052,176.80019537275075,-50,25
GTY030 clump 36C 03 m-25.csv,238000000,542.6,523.27,GTY030 clump 36C,5904790.67,706.8745109078114,9.947,485.32,25172508.272444792,1850846.3256907703,0.07352649587632902,221.55451090781145,-25,36
GTY030 clump 36C 03 m-35.csv,238000000,542.6,523.27,GTY030 clump 36C,6683177.61,699.2072790431799,11.371,485.32,25172508.272444792,2042590.2830267902,0.08114369298917747,213.88727904317994,-35,36
GTY030 clump 36C 03 m-50.csv,238000000,542.6,523.27,GTY030 clump 36C,8384297.83,687.601659893932,14.519,485.32,25172508.272444792,2466555.3203997645,0.09798607646500572,202.28165989393204,-50,36
GTY030 clump 36C 04 m-25.csv,122000000,540.57,268.23,GTY030 clump 36C,2238139.58,659.0516481069042,4.041,485.32,12446214.411690615,589610.8087679514,0.04737270219402097,173.73164810690417,-25,36
GTY030 clump 36C 04 m-35.csv,122000000,540.57,268.23,GTY030 clump 36C,2591176.5,655.33,4.71,485.32,12446214.411690615,672501.1337868483,0.05403258465121524,170.01000000000005,-35,36
GTY030 clump 36C 04 m-50.csv,122000000,540.57,268.23,GTY030 clump 36C,3411032.5,648.12,6.27,485.32,12446214.411690615,857273.8725119677,0.06887828251670951,162.8,-50,36
GTY030 clump 36C 05 m-25.csv,114000000,535.55,254.45,GTY030 clump 36C,1403593.38,659.27,2.54,485.32,10734041.740152841,371069.9588477366,0.03456945369046543,173.95,-25,36
GTY030 clump 36C 05 m-35.csv,114000000,535.55,254.45,GTY030 clump 36C,1709797.13,653.84,3.11,485.32,10734041.740152841,440158.8981271521,0.041005886578645324,168.52000000000004,-35,36
GTY030 clump 36C 05 m-50.csv,114000000,535.55,254.45,GTY030 clump 36C,2321572.25,642.03,4.31,485.32,10734041.740152841,567246.241706559,0.0528455408911501,156.70999999999998,-50,36
GTY030 clump 36C 10 01 m-25.csv,159000000,545.16,348.07,GTY030 clump 36C 10,2426198.03,746.9778013450596,3.8659999999999997,482.47,18325781.725035675,858811.7577895356,0.046863581083489286,264.50780134505953,-25,36
GTY030 clump 36C 10 01 m-35.csv,159000000,545.16,348.07,GTY030 clump 36C 10,2936018.4699999997,740.3017619652688,4.722,482.47,18325781.725035675,1022492.2986478537,0.055795289608354386,257.8317619652688,-35,36
GTY030 clump 36C 10 01 m-50.csv,159000000,545.16,348.07,GTY030 clump 36C 10,4063637.29,732.9742110048645,6.5988999999999995,482.47,18325781.725035675,1388302.878978752,0.07575681626078352,250.5042110048645,-50,36
GTY030 clump 36C 10 02 m-25.csv,193000000,562.34,409.65,GTY030 clump 36C 10,10950261.95,890.0533688379079,14.646,482.47,27478580.246913582,5013408.935920046,0.1824478881685729,407.58336883790787,-25,36
