filename,RawCellIntDen,RawCellMean,CellVolume_um3,ItemName,RawMitoIntDen,RawMitoMean,MitoVolume_um3,ExtracellularBackground,CellIntDenCorr,MitoIntDenCorr,FractionInMito,MitoMeanCorr,MitoThresh,Temp
GTY030 colony 25C 12 04 m-25.csv,125000000,599.47,247.37,GTY030 colony 25C 12,2789719.51,802.3515751270264,4.133,506.01,19416477.870160416,1028621.5923406401,0.05297673446333147,296.34157512702643,-25,25
GTY030 colony 25C 12 04 m-35.csv,125000000,599.47,247.37,GTY030 colony 25C 12,3166914.7399999998,810.5499956989247,4.65,506.01,19416477.870160416,1189309.632988998,0.061252593850543303,304.5399956989247,-35,25
GTY030 colony 25C 12 04 m-50.csv,125000000,599.47,247.37,GTY030 colony 25C 12,3994899.31,818.3686113025499,5.804,506.01,19416477.870160416,1522574.435206181,0.0784166132183067,312.3586113025499,-50,25
GTY030 colony 25C 13 01 m-25.csv,134000000,564.97,281.75,GTY030 colony 25C 13,1473932.69,748.9205873558309,2.3409999999999997,519.5,10759362.139917701,451057.021080037,0.041922282679434666,229.4205873558309,-25,25
GTY030 colony 25C 13 01 m-35.csv,134000000,564.97,281.75,GTY030 colony 25C 13,1714962.1500000001,740.7582026143791,2.754,519.5,10759362.139917701,511753.6659108088,0.04756356922053775,221.25820261437912,-35,25
GTY030 colony 25C 13 01 m-50.csv,134000000,564.97,281.75,GTY030 colony 25C 13,2198226.07,724.7483102493073,3.6100000000000003,519.5,10759362.139917701,622277.9877383048,0.05783595529605109,205.24831024930734,-50,25
GTY030 colony 25C 13 02 m-25.csv,172000000,584.46,351.42,GTY030 colony 25C 13,2049402.41,1080.3472931400281,2.2624,519.5,19172119.929453276,1065642.8285882252,0.055582941923450285,560.8472931400281,-25,25
GTY030 colony 25C 13 02 m-35.csv,172000000,584.46,351.42,GTY030 colony 25C 13,2321576.42,1059.5950578854558,2.6086,519.5,19172119.929453276,1183246.8027210885,0.0617170561771481,540.0950578854558,-35,25
GTY030 colony 25C 13 02 m-50.csv,172000000,584.46,351.42,GTY030 colony 25C 13,2801874.64,1018.1241773194619,3.2777,519.5,19172119.929453276,1372587.9449063574,0.07159291460500994,498.62417731946186,-50,25
GTY030 colony 25C 13 03 m-25.csv,156000000,600.64,309.18,GTY030 colony 25C 13,2203369.02,790.5651432880844,3.315,519.5,21069005.794910554,754666.1207692953,0.035818781774296773,271.0651432880844,-25,25
